,create_document_page,create_google_calendar_event,create_list,create_subtask,create_task,delete_memory
rename_memory,-0.0005829845971420906,-0.00023551701004341359,-0.0002865808038525623,-0.0006074776051694265,-0.0009050349777819953,0.010730433216775297
retrieve_activity,0.01951573172741289,-0.008198859164903037,-0.012000366526799582,-0.024908745258364763,-0.02513097169218865,-0.00021870198186863673
retrieve_chat_messages,0.011478955222036633,-0.0018244234671437214,0.002370159631224276,-0.010443799651520163,0.002281940058626769,-0.000948258592950638
retrieve_personal_priorities,-0.020748327847035272,0.01812164059237336,-0.007718807701759343,-0.01491946835959825,-0.017821826429932717,0.004574825480764192
retrieve_tasks_by_filters,0.0032363843115813624,0.015809142957256432,0.0004711301330211971,-0.0014774836979726045,0.07631908509915067,0.0014091265158350705
search_clickup_help_center,-0.0031898678606976463,-0.0016095384767801707,0.0004073310105840208,-0.003933875706396928,-0.0005711426429292302,-0.00038711097325838114
