,create_document_page,create_google_calendar_event,create_list,create_subtask,create_task,delete_memory
tone_and_persona=casual_friendly,-0.033094921695367895,0.0026083549713738796,-0.005414063987683918,-0.02787438590784347,0.0034847862409510323,-0.005451795927464635
tone_and_persona=empathetic_supportive,0.008056233472819004,0.017365804948401415,-0.005665793605215431,-0.008333808996883353,0.004554840851750427,0.0025587641867782077
tone_and_persona=professional_formal,0.01621679567496652,-0.009981419071084576,0.0029315791594948276,0.02347941599577241,-0.009331334499649725,0.0008259804884558564
tone_and_persona=technical_precise,0.017740190307382355,-0.006813011257033909,0.0036609779086015587,0.013143794163414234,0.003208020027382823,0.004042007771956851
tone_and_persona=unknown,0.0035215008016585463,0.0009701422821893407,0.015837094199484758,0.0047194519011155706,0.0069004504050738085,0.002765313610453405
