,state_persistence=state_accumulating,state_persistence=state_referencing,state_persistence=stateless,state_persistence=unknown
team_orientation=individual,-0.02251936517005478,0.006468895925152265,0.005408224390638843,0.013732289394306336
team_orientation=larger_team,0.010298248079248314,0.0039889547856575705,-0.0031169095562787684,-0.010586939821051137
team_orientation=small_team,0.023471336528512455,-0.008209946569966427,-0.0028914576837338396,-0.01378443780943834
team_orientation=unknown,-0.00318920693133241,-0.007704621608420095,-0.004066178077459399,0.008112629796437568
