,update_chat_message,update_comment,update_document,update_google_calendar_event,update_task,view_tools_catalog
edit_image,-0.001360669059860862,-0.004405869149842927,-0.015177231806537265,-0.003754166163067578,-0.026537403427958815,-0.012000032766731701
find_similar_assets,-0.00018412485275415882,-0.0006539567954057153,0.008293582686083132,-0.00048749199195498863,0.007382354772951934,-0.004251904891117227
find_stale_tasks,-0.00011658182861608238,0.006014699118554382,-0.011493466413341568,-0.0029560471837529402,0.004192770112576536,-0.011373584619008302
follow_up_cursor_agent,-7.01712948361579e-05,-0.0002531649128279157,-0.0008790132936075328,-0.0001910381812869057,-0.0014470240437979987,-0.001898227813765931
generate_image,-0.0019101558852049757,-0.005455492163669456,-0.002841424112796467,-0.0052172416073346115,-0.0318426805063093,-0.004214868317998461
generate_project_summary,-0.0007708362860078392,-0.0007657485544321332,0.007420556582550383,-0.0033840256321140357,-0.013765153506801258,-0.004702381571251404
