,rename_memory,retrieve_activity,retrieve_chat_messages,retrieve_personal_priorities,retrieve_tasks_by_filters,search_clickup_help_center
search_clickup_support_resources,-0.00016627637211085011,-0.0020891174387659313,-0.0017824723538302904,-0.0036291304418461104,-0.010099305478609402,0.07283554912767762
search_google_calendar,-0.0005290964065724805,0.00959453222676245,-0.0008998714495619197,0.11818321741230092,0.07819250632449137,-0.0033668276518175697
search_public_web,-0.0006429048373497485,-0.03482560207305118,-0.004023263226299867,-0.020979396397879234,-0.04074895250846752,0.0013670225145304279
search_users_and_teams,-0.0005589781162431812,0.1364276702429202,0.04414644826063858,0.014590669153361503,0.07393872754737832,-0.002484435536943851
search_workspace,-0.0010405331698565355,0.059265258434813645,0.05718620072717601,-0.011301328553960226,0.15852537571986142,-0.001636891085427914
todo_write,0.0012037383125617703,0.3492119065313348,0.0640384409243809,0.23004452085729182,0.6196732867890332,0.02199175490329816
