,operational_scope=branching_workflow,operational_scope=multi_workflow_orchestration,operational_scope=sequential_workflow,operational_scope=single_action,operational_scope=unknown
template_is_custom,0.018001652040875234,0.031296192021086515,-0.03158088979138677,-0.03529648207868423,-0.027221652889088642
template_is_templated,,,,,
template=custom,0.018001652040875234,0.031296192021086515,-0.03158088979138677,-0.03529648207868423,-0.027221652889088642
template=unknown,-0.01800165204087516,-0.03129619202108659,0.031580889791386756,0.035296482078684195,0.02722165288908874
