,data_flow_direction=bidirectional,data_flow_direction=inbound,data_flow_direction=outbound,data_flow_direction=processing,data_flow_direction=unknown
state_persistence=state_accumulating,0.05654546310229203,-0.00921440432123924,-0.10065050241922097,0.07235992881794807,-0.010807572681569044
state_persistence=state_referencing,0.016206876944431143,-0.006592579977900827,0.0902143568083242,-0.09639593469010453,-0.003738766334494549
state_persistence=stateless,-0.01323827913485929,-0.0006262622556804041,0.00943983276931294,-0.002262174173554838,-0.0023274504736085187
state_persistence=unknown,-0.05508901222665423,0.011887413926075174,0.024694855117821345,0.0015652161316601718,0.011645571188435018
