,implied_end_date=false,implied_end_date=true,implied_end_date=unknown
state_persistence=state_accumulating,-0.02735556479520267,0.02903286452308274,-0.005404158065931923
state_persistence=state_referencing,0.0020521364871359015,-0.00017727445411002622,-0.009174615354893953
state_persistence=stateless,0.0011901248524546063,-0.004122697990869668,0.013927916693887557
state_persistence=unknown,0.021146101397536508,-0.023292062933653532,0.008244667305888595
