,operational_scope=branching_workflow,operational_scope=multi_workflow_orchestration,operational_scope=sequential_workflow,operational_scope=single_action,operational_scope=unknown
data_flow_direction=bidirectional,-0.0415710691342645,0.1913694495240749,-0.07336602659885709,-0.018439333483595628,-0.011600144367417213
data_flow_direction=inbound,-0.013677470086412591,-0.015888409880293195,0.024276855834334782,0.002939404909252294,0.0011618655330618319
data_flow_direction=outbound,-0.0645324142803987,-0.12246580552351609,0.14299870006073492,0.048130226524563426,-0.02955848774607331
data_flow_direction=processing,0.09096911389311538,0.025543233787892243,-0.10439739921116882,-0.03952412792772202,-0.041590269464717625
data_flow_direction=unknown,-0.05185159353573889,-0.0123001325906052,-0.02473104163656522,0.013382162043425072,0.9337542903471084
