,list_available_calendars,load_assets,load_custom_fields,load_web_pages,manage_personal_priorities,move_task_to_list
external_integration_scope=calendar_integration,-0.0008909979616276349,-0.023024118973062172,-0.011120238113593011,-0.01983798763171951,0.020576092584946176,0.0026116169077184037
external_integration_scope=clickup_only,-0.0017096412827475207,0.00973365786042981,0.0341571909914297,-0.28185949050494663,0.005711422001059986,0.002656511549601861
external_integration_scope=email_integration,0.0005937390795961307,0.005700340302713894,0.012971447353224683,-0.02054864188186978,-0.0020079852290365587,0.008711860461755231
external_integration_scope=multiple_external_systems,0.008023489589691712,-0.01754208577801277,-0.023089201383027044,0.06308664339548849,0.009462207792803191,0.0020031653352048638
external_integration_scope=unknown,-0.000575866628781659,0.020751309068210568,0.003174081273939364,-0.0016447828995048575,-0.0001003153756308782,-0.002148794586696708
external_integration_scope=web_research_integration,-0.001970656456181039,-0.00125186333564918,-0.03403843852211162,0.3531680922215317,-0.021721209730248773,-0.009808219269826677
