,template_is_custom,template_is_templated,template=custom,template=unknown
data_flow_direction=bidirectional,0.014152947688147646,,0.014152947688147646,-0.014152947688147692
data_flow_direction=inbound,-0.006865161164363504,,-0.006865161164363504,0.006865161164363536
data_flow_direction=outbound,-0.02787067251172713,,-0.02787067251172713,0.027870672511726844
data_flow_direction=processing,0.023277306119578796,,0.023277306119578796,-0.02327730611957852
data_flow_direction=unknown,-0.02694919328797442,,-0.02694919328797442,0.026949193287974432
