,state_persistence=state_accumulating,state_persistence=state_referencing,state_persistence=stateless,state_persistence=unknown
implied_end_date=false,-0.02735556479520267,0.0020521364871359015,0.0011901248524546063,0.021146101397536508
implied_end_date=true,0.02903286452308274,-0.00017727445411002622,-0.004122697990869668,-0.023292062933653532
implied_end_date=unknown,-0.005404158065931923,-0.009174615354893953,0.013927916693887557,0.008244667305888595
