feature,importance
scheduled,0.478000427120437
introduction,0.25859345155530594
\N,0.09627213888925049
dm,0.08312931039979114
automation,0.04357821208005827
task_comment_mention,0.019321957418651454
assignment,0.009253120798501132
manual,0.006686797443256324
mention,0.005164584294748276
