,domain_knowledge_depth=deep,domain_knowledge_depth=light,domain_knowledge_depth=moderate,domain_knowledge_depth=none,domain_knowledge_depth=unknown
template_is_custom,0.005797537769464948,0.009332320383674928,-0.007558251989966319,-0.007176679556334226,-0.008586312201277103
template_is_templated,,,,,
template=custom,0.005797537769464948,0.009332320383674928,-0.007558251989966319,-0.007176679556334226,-0.008586312201277103
template=unknown,-0.0057975377694650145,-0.009332320383674878,0.007558251989966391,0.007176679556334277,0.00858631220127713
