,template_is_custom,template_is_templated,template=custom,template=unknown
operational_scope=branching_workflow,0.018001652040875234,,0.018001652040875234,-0.01800165204087516
operational_scope=multi_workflow_orchestration,0.031296192021086515,,0.031296192021086515,-0.03129619202108659
operational_scope=sequential_workflow,-0.03158088979138677,,-0.03158088979138677,0.031580889791386756
operational_scope=single_action,-0.03529648207868423,,-0.03529648207868423,0.035296482078684195
operational_scope=unknown,-0.027221652889088642,,-0.027221652889088642,0.02722165288908874
