,add_agent_schedule,add_task_to_list,check_calendar_availability,complete_execution,create_custom_field,create_document
state_persistence=state_accumulating,0.002059020775367398,0.0002555835648548676,-0.0061097834748800595,-0.004589224127512899,0.0021621289212476135,0.14228540548440738
state_persistence=state_referencing,0.010370295915378802,-0.0054631745552695616,0.0027335518662158454,-0.0034258318372346183,-0.0044122537015450726,-0.022031879073725117
state_persistence=stateless,-0.0023020024752443313,-0.0020758145417485384,-0.001968033063045385,0.026270814463324372,0.0016720296424837927,-0.0011803133558080943
state_persistence=unknown,-0.007935800092705982,0.0035531623642450065,0.0036081220057830607,0.00212430097269515,0.0007629343740714851,-0.1035248628293723
