,create_document_page,create_google_calendar_event,create_list,create_subtask,create_task,delete_memory
edit_image,-0.01424220343950013,-0.006626350116099523,-0.007945654131350545,-0.016640354349035564,-0.020213896106592657,-0.001486522181084437
find_similar_assets,-0.002417542286703887,-0.0008714505437334997,-0.0011826175846517315,-0.0010519207425731484,-0.0006402661159101904,-0.00019814748039632222
find_stale_tasks,-0.011609153116304114,-0.003450413949538239,-0.0070958640739051905,-0.012389200443497483,-0.014794443313098097,0.0016941249122764158
follow_up_cursor_agent,-0.0010295710500664908,-0.00033701354893904244,-0.0004518858280356181,-0.0009070754403099652,-0.0012957902331152142,-7.551541826076498e-05
generate_image,0.03191371648082959,-0.009134587643661898,-0.006432730842407127,-0.021171077157772344,-0.004296063689860399,-0.0018483032013523343
generate_project_summary,0.006385906407356114,-0.006311555554397423,-0.0031305933674020746,-0.007077988879606117,-0.011327426298777246,-0.0014872543897549136
