,output_modality=email_external_message,output_modality=messages,output_modality=structured_document,output_modality=task_artifact,output_modality=unknown,output_modality=visual_image
template_is_custom,0.0021775334706148784,0.021609977083552192,-0.0018058957885190318,0.014002245653716374,-0.02203881722432846,-0.038921835718799334
template_is_templated,,,,,,
template=custom,0.0021775334706148784,0.021609977083552192,-0.0018058957885190318,0.014002245653716374,-0.02203881722432846,-0.038921835718799334
template=unknown,-0.0021775334706148905,-0.021609977083552282,0.0018058957885190845,-0.014002245653716439,0.02203881722432854,0.03892183571879912
