,generate_project_update,generate_stand_up,get_cursor_agent,gmail_create_draft,gmail_fetch_drafts,launch_cursor_agent
external_integration_scope=calendar_integration,-0.011611141393496569,-0.00037092958195523144,-0.0008982225728352942,-0.005642029840154214,-0.0035273184353978794,-0.001209081501535584
external_integration_scope=clickup_only,0.02637690142498848,0.016796416108703062,0.0028502273072185517,-0.11108436520122453,-0.05648836234441133,0.003836640512664497
external_integration_scope=email_integration,0.009960698600664465,0.0041843901853788916,-0.0009801384371106428,0.22166906189778343,0.08915536100677612,-0.001319346996049956
external_integration_scope=multiple_external_systems,-0.008756690764351366,0.0007267265717615417,-0.0010381087351919154,0.08104384091483349,0.06577615888839398,-0.0013973797878860843
external_integration_scope=unknown,0.001974380035256737,0.006171931269675303,-0.0005805360137629662,0.0020357179207819605,-0.0005044113151704272,-0.0007814492492661468
external_integration_scope=web_research_integration,-0.029716848340115405,-0.02632166517284241,-0.0019866354228375116,-0.016412917997688466,-0.008791835944438619,-0.00267417476769271
