,post_chat_message,post_reply,post_slack_message,post_task_comment,read_memory,reflect
template_is_custom,0.10347437491465526,0.32215045742617,0.00883687601298319,0.04893454226764323,0.07652300823025669,0.001740770182308475
template_is_templated,,,,,,
template=custom,0.10347437491465526,0.32215045742617,0.00883687601298319,0.04893454226764323,0.07652300823025669,0.001740770182308475
template=unknown,-0.10347437491465489,-0.3221504574261696,-0.00883687601298317,-0.04893454226764335,-0.07652300823025729,-0.001740770182308459
