,generate_project_update,generate_stand_up,get_cursor_agent,gmail_create_draft,gmail_fetch_drafts,launch_cursor_agent
template_is_custom,0.019820645119121974,0.017239979376067336,0.0011723314302982304,0.01037796601704326,0.00524097368302797,0.001578054581247111
template_is_templated,,,,,,
template=custom,0.019820645119121974,0.017239979376067336,0.0011723314302982304,0.01037796601704326,0.00524097368302797,0.001578054581247111
template=unknown,-0.019820645119122002,-0.01723997937606731,-0.0011723314302982445,-0.010377966017043237,-0.005240973683027956,-0.001578054581247169
