,output_modality=email_external_message,output_modality=messages,output_modality=structured_document,output_modality=task_artifact,output_modality=unknown,output_modality=visual_image
data_flow_direction=bidirectional,0.30437370479612796,-0.051674939971218636,-0.018791031964202294,0.06271546047392394,0.05830109543775574,-0.10419629296506967
data_flow_direction=inbound,-0.007216605800743539,-0.0468903057752081,-0.023571511330334808,0.1051271139063155,0.002113081887942289,-0.022825071364847592
data_flow_direction=outbound,-0.04048163343466436,-0.14127058454192556,0.021640304899565626,-0.20836469915441494,0.03091917339522651,0.42447168025947346
data_flow_direction=processing,-0.1152712050703694,0.17486257060566404,-0.008527309862050431,0.1630205322572833,-0.08481180359678953,-0.36212592870124966
data_flow_direction=unknown,-0.003328901590309673,-0.03984802030178737,-0.005617757429210412,-0.019202594032587384,0.29320543253006615,-0.01356124353599577
