,functional_archetype=analyzer,functional_archetype=communicator,functional_archetype=creator,functional_archetype=enforcer,functional_archetype=monitor,functional_archetype=organizer,functional_archetype=unknown
template_is_custom,0.0016362034463139818,-1.4872612267723604e-05,-0.026862213041075323,-0.0062924705714618705,0.024366371753543243,0.013538837250468696,-0.01873087969375881
template_is_templated,,,,,,,
template=custom,0.0016362034463139818,-1.4872612267723604e-05,-0.026862213041075323,-0.0062924705714618705,0.024366371753543243,0.013538837250468696,-0.01873087969375881
template=unknown,-0.0016362034463139866,1.4872612267708924e-05,0.026862213041075316,0.006292470571461749,-0.024366371753543406,-0.013538837250468864,0.018730879693758844
