,search_clickup_support_resources,search_google_calendar,search_public_web,search_users_and_teams,search_workspace,todo_write
external_integration_scope=calendar_integration,-0.0028435543098971486,0.4630182280130777,-0.02022568638263213,0.013215257585575207,0.028370112826748544,0.06627329100565199
external_integration_scope=clickup_only,-0.013106350945374177,-0.2328112620944598,-0.30617312466433566,0.006941100134041653,-0.08261007209565459,-0.08822064308390783
external_integration_scope=email_integration,-0.0033501993457729657,-0.014934198108115344,-0.021650269406824223,0.028533682458937077,0.09487172612168747,0.08175724033528416
external_integration_scope=multiple_external_systems,0.013059539037740544,0.21696449393906778,0.07650020612215004,-0.005065159323684247,0.05328342734749301,0.062416484535266756
external_integration_scope=unknown,-0.0006037924958952296,-0.003993345348523296,0.002374430717651862,0.013301516132780047,0.04373068712345053,0.03572394540290696
external_integration_scope=web_research_integration,0.013119555170408212,-0.03555031268062374,0.376822508204344,-0.0320940388798116,-0.0005246602299623404,-0.007342403687105193
