,create_document_page,create_google_calendar_event,create_list,create_subtask,create_task,delete_memory
template_is_custom,0.02992913492320285,0.00979682167296037,0.013136103541652615,0.026368246501110616,0.03766799845097493,0.0021951968654932365
template_is_templated,,,,,,
template=custom,0.02992913492320285,0.00979682167296037,0.013136103541652615,0.026368246501110616,0.03766799845097493,0.0021951968654932365
template=unknown,-0.029929134923202722,-0.009796821672960362,-0.013136103541652582,-0.02636824650111062,-0.037667998450974835,-0.00219519686549326
