,data_flow_direction=bidirectional,data_flow_direction=inbound,data_flow_direction=outbound,data_flow_direction=processing,data_flow_direction=unknown
implied_end_date=false,0.009921209351021299,0.00020439275627287672,0.01218798156591999,-0.010559939095707325,-0.0804836484964318
implied_end_date=true,-0.008256829780284742,-0.0005547573232711368,-0.014361789803462068,0.01591407344941037,0.03148722831116997
implied_end_date=unknown,-0.0089225328164384,0.00165804154216663,0.009238388420667144,-0.02462330645844775,0.2423426383525172
