,external_integration_scope=calendar_integration,external_integration_scope=clickup_only,external_integration_scope=email_integration,external_integration_scope=multiple_external_systems,external_integration_scope=unknown,external_integration_scope=web_research_integration
template_is_custom,0.007773843876936706,-0.015438882058076659,0.003396445501269639,0.009536431181893608,-0.008773597393935345,0.011972915153545781
template_is_templated,,,,,,
template=custom,0.007773843876936706,-0.015438882058076659,0.003396445501269639,0.009536431181893608,-0.008773597393935345,0.011972915153545781
template=unknown,-0.007773843876936705,0.015438882058076751,-0.0033964455012696813,-0.00953643118189358,0.00877359739393538,-0.011972915153545743
