,template_is_custom,template_is_templated,template=custom,template=unknown
state_persistence=state_accumulating,0.018756452214937158,,0.018756452214937158,-0.018756452214937117
state_persistence=state_referencing,0.003846121907742825,,0.003846121907742825,-0.003846121907742834
state_persistence=stateless,-0.004350150344198333,,-0.004350150344198333,0.00435015034419834
state_persistence=unknown,-0.017310192963344684,,-0.017310192963344684,0.017310192963344694
