,update_chat_message,update_comment,update_document,update_google_calendar_event,update_task,view_tools_catalog
state_persistence=state_accumulating,0.0014801133709355884,0.0015921966607565998,0.22882099618588223,-0.005590438970005137,-0.01532574755214167,0.008874002060019584
state_persistence=state_referencing,0.004127323800824355,-0.002113639625205147,-0.019134849620382758,0.004969162211478138,-0.019068720741522622,-0.0069891436999397
state_persistence=stateless,-0.0005262133903547149,0.0015245241948802814,-0.003576445043885246,-0.0016445758119586966,0.0053468855940700735,-0.005434352629708665
state_persistence=unknown,-0.0037616958924245347,-0.00020043839281624228,-0.1765656594095716,0.0017150909875841296,0.023971419976794323,-0.0021156090204156957
