,state_persistence=state_accumulating,state_persistence=state_referencing,state_persistence=stateless,state_persistence=unknown
operational_scope=branching_workflow,-0.04992703324753441,0.03770072067062858,-0.022549133984703526,0.02069703358959822
operational_scope=multi_workflow_orchestration,0.146429849237535,0.01981216103494833,-0.016892579246812364,-0.13116365480753894
operational_scope=sequential_workflow,-0.035415727118054234,-0.050676124989585396,0.03267126304092666,0.05661269349825005
operational_scope=single_action,-0.020745757421428607,-0.013637871397662111,0.017316757953886583,0.023262647404870544
operational_scope=unknown,-0.01185197088758101,-0.0049592507055925324,-0.002375527787044694,0.01328940528776029
