,search_clickup_support_resources,search_google_calendar,search_public_web,search_users_and_teams,search_workspace,todo_write
data_flow_direction=bidirectional,0.0016062019400746074,0.2259578639507886,0.10275021271142981,0.0015251470078736897,0.13203824677672565,0.11905226924575522
data_flow_direction=inbound,0.0021817400140330973,0.0004999072901172223,-0.001851322385333769,0.0015262698980034273,0.049754881863124274,0.005822534687063845
data_flow_direction=outbound,0.012392257402231294,-0.05813484726326894,0.05860177126768644,-0.07178247241947684,-0.15453210010014531,-0.35261463537191745
data_flow_direction=processing,-0.013236964078694869,-0.058327942819971536,-0.11064760225573093,0.07024898690411825,0.0793432656593605,0.2876786401910982
data_flow_direction=unknown,-0.0010589501420330044,-0.004641460409016564,0.0020177899542067027,-0.0034200282045918277,-0.0033088413416623693,-0.013395831756754895
