feature,mean_shap,mean_abs_shap
introduction,0.02087745511822354,0.13355073410413557
scheduled,0.015719804190805788,0.13030193150597352
\N,-0.0012356444618875514,0.031154844968338608
dm,0.00011367710383893512,0.026064097806777094
automation,-0.00046248472715928985,0.012024567228607086
task_comment_mention,0.0010046041420706,0.008618656176188372
assignment,-1.985307419272828e-06,0.003230671115090788
manual,-0.0002701326815084905,0.0023972841681157465
mention,0.00026240899072262855,0.0013915745867799673
