,search_clickup_support_resources,search_google_calendar,search_public_web,search_users_and_teams,search_workspace,todo_write
output_modality=email_external_message,-0.0028289293358888766,0.02564459042748473,0.02308971956133775,0.02831753893359058,0.03040453594912275,0.058755263900713714
output_modality=messages,0.011913626500556348,0.05118974248320865,-0.00035464153322060845,0.041868267418536845,-0.02012438990380343,0.1676149511671463
output_modality=structured_document,-0.006274469161193493,-0.03033276884854573,0.045867868085427095,-0.02624230435360131,0.07561662009262124,-0.03755225084835121
output_modality=task_artifact,-0.007077023597222033,-0.016489383255005968,-0.001954105784911309,0.004025108278894988,0.060162364577315615,0.04056394039228348
output_modality=unknown,0.00803869566506932,0.02866521241061896,-0.002272830627881708,-0.006697560703356631,-0.009395974994232793,-0.035235417022542015
output_modality=visual_image,-0.004647258762042329,-0.04366234995067981,-0.05348620950104093,-0.04621939164996936,-0.12631734497809086,-0.26183589643145416
