,tone_and_persona=casual_friendly,tone_and_persona=empathetic_supportive,tone_and_persona=professional_formal,tone_and_persona=technical_precise,tone_and_persona=unknown
template_is_custom,0.004176119474552444,0.008754377631601567,0.0058366157920640045,-0.0107283248678581,-0.04078982954226451
template_is_templated,,,,,
template=custom,0.004176119474552444,0.008754377631601567,0.0058366157920640045,-0.0107283248678581,-0.04078982954226451
template=unknown,-0.004176119474552509,-0.008754377631601572,-0.005836615792063973,0.010728324867858073,0.040789829542264566
