,create_document_page,create_google_calendar_event,create_list,create_subtask,create_task,delete_memory
data_flow_direction=bidirectional,0.0034220862609128143,0.13584260166390535,-0.0011257216262276848,-0.007980236437528316,0.06148154017313083,-0.002033333289475711
data_flow_direction=inbound,-0.00889370597597226,0.007324864365941152,0.012464977196735762,-0.0027193594648717034,0.05344669336154913,-0.0006695059036046789
data_flow_direction=outbound,-0.03277670027432772,-0.02901540798793964,-0.036900505726862855,-0.07240730432328439,-0.07080581158383382,-0.0031649561963754376
data_flow_direction=processing,0.03197250035046204,-0.04180259472947415,0.03561322301126967,0.07627664706828141,0.03246895148747313,0.004288590710860463
data_flow_direction=unknown,-0.003773694144954693,-0.002105485158620565,-0.0002673401373535861,-0.0038214022675969054,-0.003733613092498959,-0.00047178100968227386
