,create_document_page,create_google_calendar_event,create_list,create_subtask,create_task,delete_memory
generate_project_update,0.011609258465559085,-0.004942115421377791,-0.005147360813123752,-0.010384386486545348,-0.010118420647088887,-0.0011897992060126517
generate_stand_up,0.007219543379228157,-0.0029512915112090807,-0.005722587904483511,-0.010864977616803382,-0.011888077245702589,-0.0010044268879099805
get_cursor_agent,-0.0009594602522869917,-0.0003140639052237479,-0.0004211137157984204,-0.0008453062377258235,-0.0012075506822918627,-7.037303763674338e-05
gmail_create_draft,-0.0015108530630173961,-1.3173460614497496e-05,-0.0031163548810936277,-0.005664421724261743,0.00469261312191719,-0.0006229714347285334
gmail_fetch_drafts,-0.002700263689422135,0.002753821606014533,-0.0017121220856986313,-0.0027002576785171662,0.003480331722416711,-0.0003146066280549091
launch_cursor_agent,-0.0012915124575828489,-0.0004227558620659179,-0.0005668537166769107,-0.00113785175977131,-0.001625462592770458,-9.472789995120563e-05
